path,base_path,status,owners,split_rule,evidence,hunk_count,base_to_source_hunks
lib/src/rust/api/sync.dart,lib/src/rust/api/sync.dart,M,C09;C12,Generated API: ShieldTransparentStatus input count/device limit introduced by C09 and consumed by C12. Never hand-edit; regenerate in the first PR that adds the Rust fields and again for later API changes.,Adds transparentInputCount and ledgerInputLimit fields.,4,"-2405,0 +2406,2 | -2411,0 +2414,2 | -2419 +2423,3 | -2429 +2435,3"
lib/src/rust/api/wallet.dart,lib/src/rust/api/wallet.dart,M,C02;C15,Generated API: hardwareSignerKind/backfill/account birthday/index types are C02; C15 only consumes them and should not re-own generation unless its Rust schema changes. Never hand-edit.,"importHardwareAccount signer kind, backfillLegacyHardwareAccounts, richer AccountInfo and LegacyHardwareAccount.",11,"-217,0 +218 | -225,0 +227,13 | -390,0 +405,2 | -392,0 +409 | -397,0 +415,2 | -399,0 +419 | -406,0 +427,2 | -408 +430,2 | -417,0 +441,2 | -419 +444,2 | -536,0 +563,22"
lib/src/rust/frb_generated.dart,lib/src/rust/frb_generated.dart,M,C01;C02;C08;C09;C10,"Shared generated registry/wire code. Regenerate, stage and review only the delta caused by each feature PR; do not carry the final aggregate file into C01. C12-C15 regenerate only if their Rust API changes.","Aggregate FRB wiring for Ledger APIs, wallet signer metadata, shield status and signed operations.",224,"-7,0 +8 | -84 +85 | -172,0 +174,6 | -713,0 +721 | -789,0 +798,125 | -1821,0 +1955,37 | -1828 +1998 | -1870 +2040 | -1932 +2102 | -1988 +2158 | -2015 +2185 | -2040 +2210 | -2067 +2237 | -2098 +2268 | -2128 +2298 | -2177 +2347 | -2249 +2419 | -2318 +2488 | -2384 +2554 | -2436 +2606 | -2471 +2641 | -2504 +2674 | -2541 +2711 | -2586 +2756 | -2639 +2809 | -2684 +2854 | -2725 +2895 | -2770 +2940 | -2802 +2972 | -2835 +3005 | -2868 +3038 | -2903 +3073 | -2934 +3104 | -2971 +3141 | -3004 +3174 | -3038 +3208 | -3079 +3249 | -3116 +3286 | -3153 +3323 | -3192 +3362 | -3227 +3397 | -3262 +3432 | -3292 +3462 | -3325 +3495 | -3360 +3530 | -3406 +3576 | -3456 +3626 | -3489 +3659 | -3524 +3694 | -3561 +3731 | -3598 +3768 | -3633 +3803 | -3676 +3846 | -3730 +3900 | -3784 +3954 | -3823 +3993 | -3854 +4024 | -3899 +4069 | -3961 +4131 | -4019 +4189 | -4070 +4240 | -4113 +4283 | -4138 +4308 | -4166 +4336 | -4199 +4369 | -4236 +4406 | -4273 +4443 | -4310 +4480 | -4344 +4514 | -4371 +4541 | -4401 +4571 | -4437 +4607 | -4474 +4644 | -4510 +4680 | -4547 +4717 | -4582 +4752 | -4615 +4785 | -4642 +4812 | -4679 +4849 | -4714 +4884 | -4752 +4922 | -4793 +4963 | -4836 +5006 | -4873 +5043 | -4910 +5080 | -4938 +5108 | -4964 +5134 | -4998 +5168 | -5038 +5208 | -5078 +5248 | -5114 +5284 | -5141 +5311,5 | -5171 +5345 | -5205 +5379 | -5246 +5420 | -5285 +5459 | -5322 +5496 | -5359 +5533 | -5390 +5564 | -5415,0 +5590 | -5427,0 +5603 | -5431 +5607 | -5447,0 +5624 | -5464,0 +5642 | -5495 +5673 | -5563 +5741 | -5629 +5807 | -5672 +5850 | -5710 +5888 | -5759 +5937 | -5787 +5965 | -5827 +6005 | -5870 +6048 | -5896 +6074 | -5922 +6100 | -5950 +6128 | -5980,3 +6158,810 | -5985,2 +6970,3 | -5989,2 +6975,2 | -5992,2 +6978,2 | -5999 +6985 | -6001,2 +6987,2 | -6019 +7005 | -6051 +7037 | -6086 +7072 | -6138 +7124 | -6208 +7194 | -6279 +7265 | -6329 +7315 | -6364 +7350 | -6397 +7383 | -6436 +7422 | -6472 +7458 | -6510 +7496 | -6555 +7541 | -6615 +7601 | -6675 +7661 | -6734 +7720 | -6779 +7765 | -6812 +7798 | -6853 +7839 | -6912 +7898 | -6974 +7960 | -7022 +8008 | -7081 +8067 | -7137 +8123 | -7178 +8164 | -7222 +8208 | -7252 +8238 | -7285 +8271 | -7322 +8308 | -7357 +8343 | -7392 +8378 | -7434 +8420 | -7469 +8455 | -7510 +8496 | -7559 +8545 | -7588 +8574 | -7627 +8613 | -7668 +8654 | -7729 +8715 | -7785 +8771 | -7815 +8801 | -7845 +8831 | -7880 +8866 | -7916 +8902 | -7951 +8937 | -7982 +8968 | -8024 +9010 | -8078 +9064 | -8128 +9114 | -8169 +9155 | -8201 +9187 | -8228 +9214 | -8254 +9240 | -8301 +9287 | -8374 +9360 | -8436 +9422 | -8471 +9457 | -8508 +9494 | -8547 +9533 | -8576 +9562 | -8603 +9589 | -8639 +9625 | -8678 +9664 | -8719 +9705 | -8769 +9755 | -8819 +9805 | -8853 +9839 | -8884 +9870 | -8913 +9899 | -8941 +9927 | -8967 +9953 | -9013 +9999 | -9061 +10047 | -9095 +10081 | -9132 +10118 | -9265,2 +10251,2 | -9271,2 +10257,5 | -10523,0 +11513,126 | -10667 +11782,36 | -10672 +11822 | -10674 +11824 | -10678,3 +11828 | -10682,3 +11830 | -10688,2 +11834,3 | -10692 +11839 | -10697 +11844 | -10702 +11849 | -12209,2 +13356,2 | -12215,0 +13363,2 | -12839,0 +13989,2 | -12841,0 +13993 | -12845,0 +13998,2 | -12847,0 +14002 | -14340,0 +15496,140 | -14644,0 +15940,56 | -16826,0 +18178,2 | -16831,0 +18185,2 | -17590,0 +18946,2 | -17592,0 +18950 | -18812,0 +20171,107 | -19073,0 +20539,48 | -20861,0 +22375,2"
lib/src/rust/frb_generated.io.dart,lib/src/rust/frb_generated.io.dart,M,C01;C02;C08;C09;C10,"Shared generated IO wire code; same per-PR regeneration rule, never hand-edit.",Adds Ledger decoders/encoders and API platform methods.,7,"-7,0 +8 | -508,0 +510,28 | -596,0 +626,16 | -1841,0 +1887,42 | -1947,0 +2035,20 | -3492,0 +3600,54 | -3618,0 +3780,24"
lib/src/rust/frb_generated.web.dart,lib/src/rust/frb_generated.web.dart,M,C01;C02;C08;C09;C10,"Shared generated web wire code; same per-PR regeneration rule even though Ledger transport is not web-supported, to keep bridge surface consistent.",Adds Ledger decoders/encoders and API platform methods.,7,"-10,0 +11 | -510,0 +512,28 | -598,0 +628,16 | -1843,0 +1889,42 | -1949,0 +2037,20 | -3494,0 +3602,54 | -3623,0 +3785,24"
lib/widgetbook/ledger_transfer_preview.dart,lib/widgetbook/ledger_transfer_preview.dart,A,UI,Visual preview fixture only.,New Ledger transfer preview states.,1,"-0,0 +1,315"
lib/widgetbook/ledger_use_cases.dart,lib/widgetbook/ledger_use_cases.dart,A,UI,Widgetbook Ledger onboarding/signing/account/shield/swap/voting scenarios only; no core tests.,Large Ledger component and screen use-case gallery.,1,"-0,0 +1,1236"
lib/widgetbook/screen_use_cases.dart,lib/widgetbook/screen_use_cases.dart,M,UI,Registers Ledger visual screen fixtures only.,Adds Ledger screens/states to screen gallery.,10,"-51,0 +52 | -57,0 +59 | -211,0 +214,48 | -656,0 +707,4 | -1231,0 +1286,4 | -2668,0 +2727,11 | -2973,0 +3043,11 | -3469,0 +3550,104 | -3943,0 +4128,41 | -4959,0 +5185,46"
lib/widgetbook/widgetbook_app.dart,lib/widgetbook/widgetbook_app.dart,M,UI,Widgetbook category registration only.,Registers Ledger use cases.,2,"-19,0 +20 | -78,0 +80"
linux/runner/CMakeLists.txt,linux/runner/CMakeLists.txt,M,C07,Linux BLE handler/BlueZ source와 C++17 요구를 C07에 포함한다.,"ledger_ble_handler.cc, ledger_bluez_transport.cc 및 cxx_std_17이 runner target에 추가됐다.",2,"-11,0 +12,2 | -18,0 +21"
linux/runner/ledger_ble_handler.cc,linux/runner/ledger_ble_handler.cc,A,C07,파일 전체를 C07 Linux Flutter channel adapter로 둔다. native/ledger 공용 계약은 먼저 C06에서 제공한다.,"비동기 worker, cancel/drain, discovery events, pairing prompt, APDU method dispatch를 구현한다.",1,"-0,0 +1,455"
linux/runner/ledger_ble_handler.h,linux/runner/ledger_ble_handler.h,A,C07,등록 및 test factory 선언 전체를 C07에 포함한다.,register_ledger_ble_handler와 testing owner interface를 선언한다.,1,"-0,0 +1,20"
linux/runner/ledger_bluez_transport.cc,linux/runner/ledger_bluez_transport.cc,A,C07,파일 전체를 C07 BlueZ 구현으로 둔다.,"BlueZ agent pairing 확인, 대상 service 제한, GATT notify/write, 취소와 disconnect drain을 구현한다.",1,"-0,0 +1,671"
linux/runner/ledger_bluez_transport.h,linux/runner/ledger_bluez_transport.h,A,C07,BlueZ Transport interface 전체를 C07에 포함한다.,검색·pair/connect/disconnect·exchange·callback 상태 계약을 선언한다.,1,"-0,0 +1,110"
linux/runner/my_application.cc,linux/runner/my_application.cc,M,C07,ledger_ble_handler include와 register 호출 두 hunk만 C07에 포함한다.,Flutter view 생성 뒤 Linux Ledger channel handler를 등록한다.,2,"-10,0 +11 | -216,0 +218"
linux/runner/tests/channel_shim/flutter_linux/flutter_linux.h,linux/runner/tests/channel_shim/flutter_linux/flutter_linux.h,A,C07,Linux native adapter test용 최소 Flutter channel shim 전체를 C07에 포함한다.,실제 Flutter Linux 런타임 없이 handler test를 컴파일하기 위한 타입/API 선언이다.,1,"-0,0 +1,28"
linux/runner/tests/fake_bluez.h,linux/runner/tests/fake_bluez.h,A,C07,fake BlueZ bus/device/service 전체를 C07에 포함한다.,"pairing, adapter powered state, GATT characteristic 및 notification 시나리오를 제공한다.",1,"-0,0 +1,310"
linux/runner/tests/ledger_ble_handler_test.cc,linux/runner/tests/ledger_ble_handler_test.cc,A,C07,Linux Flutter handler lifecycle/channel tests 전체를 C07에 포함한다.,"handler method dispatch, cancellation and cleanup behavior를 fake messenger로 검증한다.",1,"-0,0 +1,261"
linux/runner/tests/ledger_bluez_transport_test.cc,linux/runner/tests/ledger_bluez_transport_test.cc,A,C07,BlueZ transport tests 전체를 C07에 포함한다.,"fake BlueZ를 통해 pairing, discovery/connect, exchange, timeout/cancel 경계를 검증한다.",1,"-0,0 +1,205"
linux/runner/tests/run_ledger_ble_tests.sh,linux/runner/tests/run_ledger_ble_tests.sh,A,C07,Linux native BLE test compile/run script 전체를 C07에 포함한다.,handler 및 BlueZ transport test binaries를 GLib/GIO와 빌드·실행한다.,1,"-0,0 +1,45"
linux/runner/tests/test_binary_messenger.cc,linux/runner/tests/test_binary_messenger.cc,A,C07,test binary messenger 구현 전체를 C07에 포함한다.,ledger_ble_handler channel 응답과 event를 native test에서 관찰하는 test harness다.,1,"-0,0 +1,189"
linux/runner/tests/test_binary_messenger.h,linux/runner/tests/test_binary_messenger.h,A,C07,test binary messenger 선언 전체를 C07에 포함한다.,Linux handler test용 channel capture interface를 제공한다.,1,"-0,0 +1,40"
linux/udev/20-vizor-ledger.rules,linux/udev/20-vizor-ledger.rules,A,C01,USB HID uaccess rule 전체를 C01에 포함하고 배포 패키징/설치 위치를 PR에서 검증한다.,Ledger vendor 2c97 hidraw interface에 active-session uaccess ACL을 부여한다.,1,"-0,0 +1,3"
macos/Podfile,macos/Podfile,M,C04,BLE Swift package 요구에 맞춘 macOS deployment target 11→12 변경을 C04에 포함하고 지원 OS 영향으로 명시한다.,platform :osx가 12.0으로 상승했다.,1,-1 +1
macos/Runner.xcodeproj/project.pbxproj,macos/Runner.xcodeproj/project.pbxproj,M,C04,"공유 LedgerMobileHandler source, BleTransport package/product, deployment target 12 hunks를 C04에 포함한다.",iOS handler source를 macOS target에서 공유하고 hw-transport-ios-ble 1.0.1을 link한다.,12,"-29,0 +30,2 | -81,0 +84 | -112,0 +116 | -200,0 +205 | -259,0 +265 | -306,0 +313 | -457,0 +465 | -575 +583 | -659 +667 | -709 +717 | -832,0 +841,8 | -840,0 +857,5"
macos/Runner.xcodeproj/project.xcworkspace/xcshareddata/swiftpm/Package.resolved,macos/Runner.xcodeproj/project.xcworkspace/xcshareddata/swiftpm/Package.resolved,M,C04,기존 Sparkle pin을 유지하면서 BleTransport 1.0.1 항목만 C04에서 추가한다.,hw-transport-ios-ble pin이 기존 package lock에 추가됐다.,2,"-2 +2 | -3,0 +4,9"
macos/Runner.xcworkspace/xcshareddata/swiftpm/Package.resolved,macos/Runner.xcworkspace/xcshareddata/swiftpm/Package.resolved,M,C04,Runner workspace의 BleTransport 1.0.1 항목만 C04에서 추가하고 project workspace lock과 일치시킨다.,hw-transport-ios-ble pin이 기존 package lock에 추가됐다.,2,"-2 +2 | -3,0 +4,9"
macos/Runner/DebugProfile.entitlements,macos/Runner/DebugProfile.entitlements,M,C01;C04,"com.apple.security.device.usb 키는 C01, com.apple.security.device.bluetooth 키는 C04에서 별도 hunk로 추가한다.",동일 dict에 USB HID와 Apple BLE sandbox entitlement가 각각 추가됐다.,1,"-23,0 +24,4"
macos/Runner/Info.plist,macos/Runner/Info.plist,M,C04,NSBluetoothAlwaysUsageDescription만 C04에 포함한다.,Ledger hardware wallet Bluetooth 연결 권한 문구가 추가됐다.,1,"-41,0 +42,2"
macos/Runner/MainFlutterWindow.swift,macos/Runner/MainFlutterWindow.swift,M,C04,"Ledger handler/channel 필드, deinit close, registerLedgerBleChannels 호출과 메서드만 C04에 포함한다.",macOS Flutter engine messenger에 공유 Apple BLE handler를 등록한다.,4,"-1042,0 +1043,3 | -1044,0 +1048 | -1083,0 +1088,3 | -1091,0 +1099,22"
macos/Runner/Release.entitlements,macos/Runner/Release.entitlements,M,C01;C04,"device.usb는 C01, device.bluetooth는 C04에서 별도 hunk로 추가한다.",release sandbox에 USB HID와 Bluetooth 권한이 동시에 추가됐다.,1,"-21,0 +22,4"
native/ledger/ble_operation_gate.h,native/ledger/ble_operation_gate.h,A,C06,공용 native operation generation/busy gate를 C06 선행 hunk로 추가한다. C07은 이 header에 의존한다.,Begin/Cancel/Finish/IsActive로 late native callback을 배제하는 transport-neutral helper다.,1,"-0,0 +1,36"
native/ledger/ble_protocol.h,native/ledger/ble_protocol.h,A,C06,공용 Ledger BLE UUID/framing/MTU/status/app-info protocol을 C06에서 먼저 추가한다. C07은 그대로 소비한다.,"kServices, FrameApdu, ResponseAssembler, NegotiatedMtu, RequireSuccess, DecodeAppInfo를 정의한다.",1,"-0,0 +1,170"
rust/Cargo.lock,rust/Cargo.lock,M,C01;C08,"C01 Cargo.toml 반영 후 lock을 재생성하고, C08 secp256k1 추가 후 다시 재생성한다. 최종 lockfile 전체를 C01에 복사하지 않는다.","ledger-apdu/transport/transport-hid, hidapi 등은 C01 계열이고 secp256k1은 C08 계열로 유입된다.",7,"-189,0 +190,6 | -2418,0 +2425,13 | -3013,0 +3033,37 | -3265,0 +3322,6 | -4513,0 +4576,2 | -4524,0 +4589 | -5118,0 +5184,21"
rust/Cargo.toml,rust/Cargo.toml,M,C01;C08,"ledger-transport 및 ledger-transport-hid target dependencies는 C01, secp256k1은 transparent signature 검증이 도입되는 C08에 추가한다.",USB HID crates와 secp256k1 0.29가 서로 다른 기능을 위해 추가됐다.,2,"-22,0 +23 | -157,0 +159,4"
rust/examples/ledger_zcash_poc.rs,rust/examples/ledger_zcash_poc.rs,A,C01;C08,"version/ufvk CLI 명령은 C01, sign 명령과 SpendAuthSignature 출력은 C08에서 추가한다.","run()의 세 subcommand 중 version·ufvk는 device/UFVK transport를, sign은 PCZT signer를 직접 호출한다.",1,"-0,0 +1,56"
rust/examples/ledger_zcash_speculos_poc.rs,rust/examples/ledger_zcash_speculos_poc.rs,A,C01;C02;C08;C09;C11;C14,"C01/C02에는 UFVK export/import와 공용 Speculos client/config, C08에는 base signing smoke/plan/finalizer 및 transparent fixture, C09에는 post-Ironwood Orchard→Ironwood canary fixture, C11에는 tex_smoke_pczts, C14에는 ironwood_voting_smoke_pczt를 심볼별로 추가한다. 후속 심볼이 필요한 import/CLI option도 해당 PR에서만 추가한다.","한 개발 harness 안에 ledger_export_account, full signing, post_ironwood_orchard_spend_pczt, tex_smoke_pczts, ironwood_voting_smoke_pczt가 모두 존재한다.",1,"-0,0 +1,1434"
rust/src/api/ledger.rs,rust/src/api/ledger.rs,A,C01;C02;C03;C08;C10,"C01: LedgerApduCommand/UfvkPlan/DeviceApp와 device_app/open/export_ufvk/build_ufvk; C02: LedgerAccountExport, export_account, mobile UFVK parse, fingerprint와 mainnet/account metadata helper; C03: ledger_cancel_operation bridge; C08: PcztPlan/ActionSig, validate/build/finalize/sign PCZT 및 expected account; C10: SignedOperation DTO와 checkpoint/list/broadcast/ack/discard 및 DB-network helper. 공용 to_apdu_command는 최초 소비 PR에 둔다.",FRB API가 장치/계정/취소/서명/내구 저장의 다섯 표면을 한 파일에 노출한다.,1,"-0,0 +1,469"
rust/src/api/mod.rs,rust/src/api/mod.rs,M,C01,pub mod ledger 선언은 첫 Ledger API가 생기는 C01에 포함한다.,ledger API module export 한 줄이 추가됐다.,1,"-1,0 +2"
rust/src/api/sync.rs,rust/src/api/sync.rs,M,C09,ShieldTransparentStatus의 transparent_input_count와 ledger_input_limit 필드 및 get_shield_transparent_status mapping을 C09 planner 계약에 포함한다. C12 UI/round 실행이 이 결과를 소비한다.,Ledger 32-input 계획 한도와 실제 선택 입력 수를 bridge DTO로 노출한다.,2,"-1087,0 +1088,2 | -2257,0 +2260,2"
rust/src/api/wallet.rs,rust/src/api/wallet.rs,M,C02,"AccountInfo metadata 필드, LegacyHardwareAccount DTO, import_hardware_account signer-kind 인자, backfill API, list mapping을 C02에 포함한다.",birthday/index/hardware_signer_kind를 bridge에 노출하고 Ledger/Keystone 구분을 import 및 backfill에 전달한다.,8,"-70,0 +71,2 | -72,0 +75,7 | -900,0 +910 | -903,0 +914 | -911,0 +923 | -919,0 +932,20 | -930,0 +963,2 | -932,0 +967"
rust/src/frb_generated.rs,rust/src/frb_generated.rs,M,C01;C02;C03;C08;C09;C10,"직접 hunk 이관하지 않는다. 각 API PR에서 scripts/generate-rust-bridge.sh로 그 시점 표면만 재생성한다: C01 device/UFVK, C02 account metadata/import, C03 cancel, C08 PCZT signing, C09 shield status, C10 signed operations.","최종 생성물에 ledger_* wire functions, hardware signer/account fields, ledger_input_limit 및 signed-operation codecs가 모두 누적돼 있다.",73,"-41 +41 | -164 +164 | -239 +239 | -701,0 +702,40 | -4308,0 +4349 | -4319,0 +4361 | -4663 +4705,760 | -4667,2 +5468,2 | -4670,3 +5471,3 | -4685,4 +5486,6 | -4692 +5495,2 | -4696,2 +5500,2 | -4699,3 +5503,3 | -4712,0 +5517,3 | -4714,4 +5521,10 | -4721 +5534,2 | -4725,2 +5539,2 | -4728,3 +5542,3 | -4741,0 +5556,4 | -4743,4 +5561,11 | -4750 +5575 | -4758 +5583 | -4772 +5597,4 | -4776,2 +5604,6 | -4784 +5616,2 | -4788,2 +5621,2 | -4791,3 +5624,3 | -4805,2 +5638 | -4808,8 +5640,7 | -6960 +7791 | -8349,0 +9181,2 | -8351,0 +9185 | -8355,0 +9190,2 | -8357,0 +9194 | -9556,0 +10394,144 | -9763 +10744,57 | -9771 +10808 | -9777,3 +10814 | -9785 +10820 | -9791,3 +10826 | -9799 +10832 | -9805 +10838 | -9813 +10846 | -9819 +10852 | -9827 +10860 | -9833 +10866,3 | -9839 +10874 | -9845 +10880,3 | -12026,0 +13064,2 | -12031,0 +13071,2 | -12678,151 +13719,172 | -12856 +13918 | -12861,2 +13923,2 | -12867 +13929 | -12870 +13932 | -12875,3 +13937,3 | -12882,6 +13944,6 | -12890,4 +13952,4 | -12896,2 +13958,2 | -12902,3 +13964,3 | -12909,3 +13971,3 | -12916 +13978 | -12921,3 +13983,3 | -12926 +13988 | -13002,0 +14065,2 | -13004,0 +14069 | -14686,0 +15752,203 | -16214,0 +17483,2 | -17140,0 +18411,2 | -17142,0 +18415 | -18015,0 +19289,89 | -18235,0 +19598,40 | -19919,0 +21322,2"
rust/src/wallet/keys.rs,rust/src/wallet/keys.rs,M,C02;C10,"C02: HardwareSignerKind/key_source, import/list/export metadata, validated legacy hardware backfill, get_ledger_account_signing_metadata와 관련 tests. C10: delete_account_rows의 delete_signed_operations_for_account_with_tx 호출 및 계정별 operation 삭제 test만 나중에 추가한다.",계정 식별 로직과 signed-operation row cleanup이 같은 파일의 서로 다른 함수에 섞여 있다.,29,"-36,0 +37,2 | -48,0 +51,38 | -444,2 +484,3 | -458,0 +500 | -486 +528,7 | -490 +538,4 | -576,0 +628,2 | -578,0 +632 | -586,0 +641,5 | -655,6 +714,3 | -663,0 +720 | -667,0 +725,4 | -669 +730,2 | -675,0 +738,67 | -688 +817 | -710,0 +840,29 | -748 +906 | -762 +920,5 | -862,0 +1025,5 | -1114 +1281 | -1279,0 +1447,22 | -1505,0 +1695 | -1886,0 +2077 | -1894,0 +2086,4 | -1937,0 +2133,183 | -1983,0 +2362 | -1994,0 +2374 | -1998,0 +2379,13 | -2043,0 +2437,81"
rust/src/wallet/ledger/apdu.rs,rust/src/wallet/ledger/apdu.rs,A,C01,"UFVK command 생성, raw response/status/size 검증 전체를 C01에 포함한다.","ufvk_commands, decode_raw_ufvk_responses/chunks, map_status_word와 boundary tests로 구성된다.",1,"-0,0 +1,185"
rust/src/wallet/ledger/mod.rs,rust/src/wallet/ledger/mod.rs,A,C01;C03;C08;C09;C10,"C01: module shell, transport, DeviceAppInfo, OperationContext/lock/timeouts, get/open app, get_ufvk, base cancelable USB lifecycle; C03: cancellation generation semantics을 공통 연결 계약과 맞추는 cancel_operation/classify tests; C08: ExpectedAccount·derivation/fingerprint 검증, signing plan/finalize/sign/apply/cooldown와 parse/serializer use; C09: validate_pczt_release_support 및 legacy Orchard→Ironwood guard; C10: operations module/re-export만 추가한다. 각 단계에서 아직 없는 module/use/re-export를 선언하지 않는다.","하나의 1362-line module이 USB lifecycle, operation gate, PCZT signer, release guard, durable-operation re-export를 모두 가진다.",1,"-0,0 +1,1362"
rust/src/wallet/ledger/operations.rs,rust/src/wallet/ledger/operations.rs,A,C10,파일 전체를 C10에 포함한다.,"vizor_ledger_signed_operations schema, checkpoint/batch, list, broadcast guard/outcome, ack/discard, account cleanup과 expiry/identifier 검증을 구현한다.",1,"-0,0 +1,1121"
rust/src/wallet/ledger/parse.rs,rust/src/wallet/ledger/parse.rs,A,C08,PCZT→Ledger signing model parser 전체를 C08에 포함한다.,transparent/Orchard/Ironwood bundles와 derivation metadata를 서명 검증용 구조로 변환한다.,1,"-0,0 +1,643"
rust/src/wallet/ledger/serializer.rs,rust/src/wallet/ledger/serializer.rs,A,C08,PCZT APDU serializer 및 기기 limits 상수 전체를 C08에 포함한다. C09는 여기의 MAX_* 계약에 의존한다.,"serialize_pczt, derivation packing, packet framing, MAX_TRANSPARENT_INPUTS/OUTPUTS 및 MAX_SHIELDED_ACTIONS를 제공한다.",1,"-0,0 +1,481"
rust/src/wallet/ledger/transport.rs,rust/src/wallet/ledger/transport.rs,A,C01;C08,"C01: HID/Speculos backend 연결, app/version/open/close, UFVK, generic exchange/read/write/framing/cancel polling. C08: TransportPurpose::Signing 및 signing Speculos URL, connect_signing, send_pczt, sign_action, sign_transparent_input, transparent signature decoder와 signing-specific tests/review-busy behavior. signing 심볼이 serializer를 요구하므로 C01에 선행 포함하지 않는다.",USB 물리 transport와 PCZT/signature 명령이 같은 LedgerTransport impl에 섞여 있다.,1,"-0,0 +1,1111"
rust/src/wallet/mod.rs,rust/src/wallet/mod.rs,M,C01,pub mod ledger 선언은 C01 module 도입과 함께 추가한다.,wallet Ledger module export 한 줄이 추가됐다.,1,"-8,0 +9"
rust/src/wallet/sync/mod.rs,rust/src/wallet/sync/mod.rs,M,C10,pczt module visibility와 store_and_broadcast_signed_pczts re-export 변경만 C10에 포함한다.,내구 저장된 PCZT를 proposal store 없이 broadcast하는 새 내부 entrypoint를 노출한다.,2,"-30,0 +31 | -62 +63"
rust/src/wallet/sync/pczt.rs,rust/src/wallet/sync/pczt.rs,M,C10,"release_signed_pczt_operation_after_failure, optional proposal를 받는 store_and_broadcast_pczts_inner, store_and_broadcast_signed_pczts 및 관련 finish/release test hunks를 C10에 포함한다. 기존 proposal path 동작 보존을 함께 검증한다.",checkpoint operation broadcast가 in-memory proposal 없이 기존 validate/store/broadcast 경로를 재사용하도록 리팩터링됐다.,15,"-1354,0 +1355,12 | -1452,0 +1465,9 | -1523,4 +1543,0 | -1540,0 +1558,49 | -1554 +1620 | -1572,3 +1638,2 | -1588,3 +1653,2 | -1609,5 +1673,10 | -1635,5 +1704 | -1660 +1725 | -1735,2 +1800,4 | -1761,2 +1828,6 | -2710 +2781 | -3084 +3155,2 | -3086,0 +3159,9"
rust/src/wallet/sync/send.rs,rust/src/wallet/sync/send.rs,M,C09,"ledger_selection module/use, propose/fee/max validation, shield status count/limit, Ledger shielding cap, reserved-note selection, spend policy/change strategy, CappedShieldingInputSource 전부 C09에 포함한다. C12는 이 planner API를 호출만 한다.","Ledger 여부에 따라 MAX limits, Sapling 배제, per-pool selection, fee/Max/proposal 일치를 강제한다.",23,"-36,0 +37 | -37,0 +39,2 | -56 +59,2 | -512,0 +517,4 | -811,0 +820,3 | -944,0 +956,3 | -962,0 +977,11 | -993,6 +1018,16 | -1003,0 +1039,2 | -1007,0 +1045,10 | -1044 +1091 | -1127 +1174 | -3265,0 +3313,3 | -3271 +3321 | -3285,14 +3335,17 | -3300 +3353,31 | -3346,0 +3430,33 | -3348 +3464 | -3349,0 +3466,3 | -3351 +3470 | -3367 +3486,13 | -3740,0 +3872,156 | -6255,4 +6542,14"
rust/src/wallet/sync/send/ironwood_migration/plan_child.rs,rust/src/wallet/sync/send/ironwood_migration/plan_child.rs,M,C09,ignored macOS 실기기 fixture test module만 C09에 포함한다. 자동 지원 증거로 쓰지 말고 현재 차단된 Orchard→Ironwood 조합을 future-app canary로만 설명한다.,build_device_controlled_ironwood_pczt는 unlocked Ledger가 필요한 #[ignore] 테스트이며 migration release guard 검증용 fixture를 만든다.,1,"-480,0 +481,146"
rust/src/wallet/sync/send/ledger_selection.rs,rust/src/wallet/sync/send/ledger_selection.rs,A,C09,파일 전체를 C09에 포함한다.,"Ledger account 감지, 지원 조합 검증, pool별 action budget, eligible note selection, fee-aware maximum과 경계 tests를 구현한다.",1,"-0,0 +1,836"
rust/src/wallet/sync/send/tests.rs,rust/src/wallet/sync/send/tests.rs,M,C09,Ledger-aware planner/selection 기대값과 변경된 shared fixture hunks만 C09에 포함하고 기존 테스트의 의미를 보존한다.,send.rs의 Ledger selector 및 limit 적용으로 인한 proposal/fee/selection 회귀를 검증하도록 변경됐다.,2,"-3196 +3196 | -3305,0 +3306,112"
scripts/e2e/flutter-macos-ledger-speculos.sh,scripts/e2e/flutter-macos-ledger-speculos.sh,A,C01;C02;C08;C09;C10;C11;C12;C13;C14,desktop Speculos fixture 생성·기능별 scenario runner,서로 다른 UFVK/signing Speculos 인스턴스와 send/TEX/shield/pay/swap/voting 필터를 설정,1,"-0,0 +1,113"
scripts/e2e/flutter-mobile-ledger-speculos.sh,scripts/e2e/flutter-mobile-ledger-speculos.sh,A,C02;C08;C09;C10;C11;C12;C13;C14,mobile form-factor Speculos fixture·scenario runner,HTTP bridge와 mobile define으로 시나리오 실행; BLE stack/물리 기기를 검증하지 않음,1,"-0,0 +1,119"
scripts/ledger-ble-probe/.gitignore,scripts/ledger-ble-probe/.gitignore,A,C05,Android BLE probe 생성물 제외,probe 로컬 산출물만 제외,1,"-0,0 +1,4"
scripts/ledger-ble-probe/AndroidManifest.xml,scripts/ledger-ble-probe/AndroidManifest.xml,A,C05,raw Android GATT probe 권한·앱 선언,BLUETOOTH_SCAN/CONNECT 권한과 별도 probe package,1,"-0,0 +1,13"
scripts/ledger-ble-probe/Probe.java,scripts/ledger-ble-probe/Probe.java,A,C05,Android OS GATT reconnect 진단 fixture,"Vizor/DMK를 우회해 scan, connect, write, notification, reconnect만 검사하며 스스로 E2E가 아님을 명시",1,"-0,0 +1,111"
